153,54,57,120.254497548449,47.4760977879151,217.392156862745/0,1,0
16,169,59,120.254497548449,47.4760977879151,217.392156862745/1,0,0
16,172,57,120.254497548449,47.4760977879151,217.392156862745/1,0,0
150,36,49,120.254497548449,47.4760977879151,217.392156862745/0,1,0
14,148,82,120.254497548449,47.4760977879151,217.392156862745/1,0,0
15,165,62,120.254497548449,47.4760977879151,217.392156862745/1,0,0
15,158,74,120.254497548449,47.4760977879151,217.392156862745/1,0,0
82,193,41,120.254497548449,47.4760977879151,217.392156862745/0,0,1
16,168,60,120.254497548449,47.4760977879151,217.392156862745/1,0,0
102,252,19,120.254497548449,47.4760977879151,217.392156862745/0,0,1
16,173,58,120.254497548449,47.4760977879151,217.392156862745/1,0,0
95,249,19,120.254497548449,47.4760977879151,217.392156862745/0,0,1
16,168,60,120.254497548449,47.4760977879151,217.392156862745/1,0,0
16,163,70,120.254497548449,47.4760977879151,217.392156862745/1,0,0
97,234,38,120.254497548449,47.4760977879151,217.392156862745/0,0,1
16,150,68,120.254497548449,47.4760977879151,217.392156862745/1,0,0
15,160,65,120.254497548449,47.4760977879151,217.392156862745/1,0,0
15,162,64,120.254497548449,47.4760977879151,217.392156862745/1,0,0
138,39,78,120.254497548449,47.4760977879151,217.392156862745/0,1,0
154,36,94,120.254497548449,47.4760977879151,217.392156862745/0,1,0
93,251,28,120.254497548449,47.4760977879151,217.392156862745/0,0,1
97,251,39,120.254497548449,47.4760977879151,217.392156862745/0,0,1
17,148,82,120.254497548449,47.4760977879151,217.392156862745/1,0,0
15,149,78,120.254497548449,47.4760977879151,217.392156862745/1,0,0
96,252,15,120.254497548449,47.4760977879151,217.392156862745/0,0,1
143,35,70,120.254497548449,47.4760977879151,217.392156862745/0,1,0
18,155,71,120.254497548449,47.4760977879151,217.392156862745/1,0,0
15,159,74,120.254497548449,47.4760977879151,217.392156862745/1,0,0
118,28,72,120.254497548449,47.4760977879151,217.392156862745/0,1,0
16,146,81,120.254497548449,47.4760977879151,217.392156862745/1,0,0
135,24,97,120.254497548449,47.4760977879151,217.392156862745/0,1,0
15,139,84,120.254497548449,47.4760977879151,217.392156862745/1,0,0
16,158,63,120.254497548449,47.4760977879151,217.392156862745/1,0,0
17,154,70,120.254497548449,47.4760977879151,217.392156862745/1,0,0
148,35,79,120.254497548449,47.4760977879151,217.392156862745/0,1,0
98,248,37,120.254497548449,47.4760977879151,217.392156862745/0,0,1
16,150,67,120.254497548449,47.4760977879151,217.392156862745/1,0,0
151,25,110,120.254497548449,47.4760977879151,217.392156862745/0,1,0
140,47,92,120.254497548449,47.4760977879151,217.392156862745/0,1,0
14,137,78,120.254497548449,47.4760977879151,217.392156862745/1,0,0
15,159,61,120.254497548449,47.4760977879151,217.392156862745/1,0,0
16,156,64,120.254497548449,47.4760977879151,217.392156862745/1,0,0
16,153,65,120.254497548449,47.4760977879151,217.392156862745/1,0,0
160,31,92,120.254497548449,47.4760977879151,217.392156862745/0,1,0
146,30,102,120.254497548449,47.4760977879151,217.392156862745/0,1,0
107,245,48,120.254497548449,47.4760977879151,217.392156862745/0,0,1
15,136,83,120.254497548449,47.4760977879151,217.392156862745/1,0,0
14,130,82,120.254497548449,47.4760977879151,217.392156862745/1,0,0
16,168,58,120.254497548449,47.4760977879151,217.392156862745/1,0,0
96,250,23,120.254497548449,47.4760977879151,217.392156862745/0,0,1
16,165,61,120.254497548449,47.4760977879151,217.392156862745/1,0,0
161,33,86,120.254497548449,47.4760977879151,217.392156862745/0,1,0
142,34,85,120.254497548449,47.4760977879151,217.392156862745/0,1,0
16,152,65,120.254497548449,47.4760977879151,217.392156862745/1,0,0
16,140,70,120.254497548449,47.4760977879151,217.392156862745/1,0,0
16,133,79,120.254497548449,47.4760977879151,217.392156862745/1,0,0
88,248,13,120.254497548449,47.4760977879151,217.392156862745/0,0,1
