14,168,74,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,154,92,130.474096078249,52.4657306526094,306.109803921569/1,0,0
18,105,153,130.474096078249,52.4657306526094,306.109803921569/1,0,0
13,83,187,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,93,165,130.474096078249,52.4657306526094,306.109803921569/1,0,0
18,112,136,130.474096078249,52.4657306526094,306.109803921569/1,0,0
18,110,144,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,109,156,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,164,92,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,164,86,130.474096078249,52.4657306526094,306.109803921569/1,0,0
18,153,97,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,156,94,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,158,92,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,161,90,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,161,90,130.474096078249,52.4657306526094,306.109803921569/1,0,0
18,159,97,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,159,101,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,163,91,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,77,139,130.474096078249,52.4657306526094,306.109803921569/0,1,0
14,75,130,130.474096078249,52.4657306526094,306.109803921569/0,1,0
17,84,134,130.474096078249,52.4657306526094,306.109803921569/0,1,0
125,208,27,130.474096078249,52.4657306526094,306.109803921569/0,0,1
16,162,95,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,160,101,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,159,103,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,164,96,130.474096078249,52.4657306526094,306.109803921569/1,0,0
33,89,116,130.474096078249,52.4657306526094,306.109803921569/0,1,0
44,77,128,130.474096078249,52.4657306526094,306.109803921569/0,1,0
125,217,34,130.474096078249,52.4657306526094,306.109803921569/0,0,1
15,167,86,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,164,92,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,162,101,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,159,103,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,163,101,130.474096078249,52.4657306526094,306.109803921569/1,0,0
10,66,165,130.474096078249,52.4657306526094,306.109803921569/0,1,0
17,68,178,130.474096078249,52.4657306526094,306.109803921569/0,1,0
16,77,172,130.474096078249,52.4657306526094,306.109803921569/0,1,0
16,171,78,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,169,88,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,166,90,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,162,94,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,163,91,130.474096078249,52.4657306526094,306.109803921569/1,0,0
128,210,31,130.474096078249,52.4657306526094,306.109803921569/0,0,1
14,71,165,130.474096078249,52.4657306526094,306.109803921569/0,1,0
15,175,73,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,171,78,130.474096078249,52.4657306526094,306.109803921569/1,0,0
17,169,86,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,168,89,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,175,76,130.474096078249,52.4657306526094,306.109803921569/1,0,0
14,177,69,130.474096078249,52.4657306526094,306.109803921569/1,0,0
13,180,62,130.474096078249,52.4657306526094,306.109803921569/1,0,0
13,182,62,130.474096078249,52.4657306526094,306.109803921569/1,0,0
13,182,61,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,181,71,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,175,75,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,175,85,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,173,78,130.474096078249,52.4657306526094,306.109803921569/1,0,0
14,177,68,130.474096078249,52.4657306526094,306.109803921569/1,0,0
15,179,70,130.474096078249,52.4657306526094,306.109803921569/1,0,0
13,181,61,130.474096078249,52.4657306526094,306.109803921569/1,0,0
13,181,61,130.474096078249,52.4657306526094,306.109803921569/1,0,0
13,178,64,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,176,76,130.474096078249,52.4657306526094,306.109803921569/1,0,0
16,174,78,130.474096078249,52.4657306526094,306.109803921569/1,0,0
14,168,67,129.622216899561,52.990012094155,302.403921568627/1,0,0
17,153,89,129.622216899561,52.990012094155,302.403921568627/1,0,0
18,106,150,129.622216899561,52.990012094155,302.403921568627/1,0,0
13,83,186,129.622216899561,52.990012094155,302.403921568627/1,0,0
17,92,171,129.622216899561,52.990012094155,302.403921568627/1,0,0
19,111,139,129.622216899561,52.990012094155,302.403921568627/1,0,0
18,110,148,129.622216899561,52.990012094155,302.403921568627/1,0,0
17,110,151,129.622216899561,52.990012094155,302.403921568627/1,0,0
16,165,87,129.622216899561,52.990012094155,302.403921568627/1,0,0
17,165,80,129.622216899561,52.990012094155,302.403921568627/1,0,0
18,153,92,129.622216899561,52.990012094155,302.403921568627/1,0,0
18,157,89,129.622216899561,52.990012094155,302.403921568627/1,0,0
17,159,87,129.622216899561,52.990012094155,302.403921568627/1,0,0
