0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,7,9,10,11,16,20,32,43,46,49,52,58,62,63,68,68,71,77,80,84,88,91,95,100,106,110,117,129,135,139,143,146,149,151,157,158,161,166,168,174,179,185,192,197,202,206,211,218,224,231,242,250,263,274,290,300,311,330,341,354,364,377,393,412,424,438,454,477,489,505,534,557,578,594,607,636,661,685,713,737,769,794,827,860,893,926,969,1010,1047,1080,1109,1151,1205,1245,1295,1343,1387,1459,1540,1614,1695,1761,1836,1899,1947,2002,2055,2102,2141,2196,2244,2287,2337,2381,2433,2487,2537,2575,2638,2696,2760,2818,2877,2944,3000,3063,3119,3190,3272,3338,3423,3505,3609,3709,3808,3926,4034,4157,4297,4475,4705,4927,5183,5465,5807,6206,6604,6925,7346,7729,8111,8486,8839,9310,9838,10266,10686,11028,11414,11760,12173,12674,13086,13377,13603,13777,13929,14045,14157,14240,14333,14419,14492,14573,14660,14742,14824,14898,14965,15023,15077,15107,15135,15166,15194,15209,15222,15242,15251,15258,15266,15270,15277,15282,15285,15289,15293,15295,15297,15298,15299,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
0,0,0,0,0,1,2,2,3,3,5,8,11,15,16,21,21,27,34,40,47,58,65,82,88,98,105,112,118,127,138,149,165,173,184,195,201,220,225,234,251,263,273,287,299,310,323,336,349,364,379,392,419,430,447,463,480,499,514,539,559,574,587,597,607,619,627,642,649,658,662,678,692,703,711,717,724,729,740,746,759,765,775,788,803,812,820,833,841,850,858,868,878,887,896,907,915,928,938,950,968,978,999,1008,1022,1032,1050,1066,1086,1100,1127,1139,1150,1158,1177,1190,1212,1223,1239,1256,1278,1292,1311,1329,1348,1364,1383,1401,1424,1446,1473,1501,1527,1558,1589,1629,1660,1693,1728,1758,1791,1831,1870,1908,1947,1987,2028,2066,2135,2194,2285,2382,2482,2575,2658,2755,2840,2921,3002,3100,3180,3249,3342,3417,3486,3558,3648,3728,3801,3876,3956,4050,4120,4210,4303,4392,4478,4575,4664,4764,4894,5011,5132,5265,5392,5507,5642,5762,5889,6012,6131,6327,6548,6826,7143,7459,7802,8167,8521,8932,9416,9905,10349,10851,11379,11979,12540,12964,13339,13677,13887,14051,14175,14296,14402,14496,14573,14649,14722,14791,14846,14894,14934,14981,15028,15062,15089,15115,15141,15179,15205,15221,15230,15242,15253,15271,15280,15285,15290,15292,15296,15296,15297,15298,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,12,13,13,13,13,15,15,15,16,17,18,20,22,25,25,27,33,42,53,72,105,110,110,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,113,115,116,116,123,124,125,125,125,125,125,125,125,125,126,126,126,126,126,126,127,128,128,128,129,129,131,131,132,133,133,133,134,136,138,138,143,144,148,151,156,161,173,180,197,211,238,264,277,298,320,356,371,391,415,431,447,456,465,472,482,499,506,515,525,532,547,557,574,582,589,601,609,622,642,655,668,679,688,697,714,745,764,783,803,841,865,901,944,971,1011,1052,1088,1131,1178,1230,1294,1365,1430,1506,1590,1681,1782,1922,2047,2219,2422,2673,2987,3319,3835,4490,5324,6046,6745,7446,8257,9202,10080,11067,11826,12490,13081,13596,13979,14355,15094,15198,15240,15268,15284,15292,15295,15298,15299,15299,15299,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,8,11,17,29,42,49,56,62,66,71,75,75,76,78,78,81,83,83,87,89,89,91,94,95,96,98,100,103,107,109,110,111,113,113,113,113,113,116,117,117,119,120,127,131,135,140,152,153,159,162,165,170,174,177,183,185,189,189,193,194,196,198,200,201,203,208,210,213,218,224,235,246,265,289,318,346,374,417,475,544,616,708,846,989,1126,1290,1487,1672,1862,2059,2266,2437,2579,2743,2910,3090,3282,3439,3617,3786,3949,4127,4302,4466,4665,4858,5047,5226,5395,5550,5711,5866,6011,6169,6312,6475,6625,6769,6937,7082,7216,7339,7439,7553,7645,7733,7823,7910,8005,8069,8150,8226,8316,8421,8500,8596,8668,8746,8843,8921,9029,9122,9213,9304,9378,9466,9547,9611,9672,9759,9853,9926,10013,10101,10192,10299,10400,10512,10644,10774,10930,11086,11277,11446,11606,11784,11957,12139,12317,12495,12673,12846,12995,13135,13268,13418,13577,13817,14594,14812,14934,14998,15068,15113,15145,15170,15203,15230,15244,15261,15268,15276,15280,15280,15284,15289,15293,15294,15296,15297,15298,15298,15299,15299,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,6,7,10,18,20,22,22,24,25,26,31,37,48,54,61,67,79,87,95,98,100,101,101,102,102,102,102,102,102,103,104,104,106,110,113,115,116,117,118,118,119,120,120,120,126,130,133,133,133,134,135,136,136,136,137,137,138,141,144,145,150,155,159,163,166,170,178,182,190,194,200,205,217,225,236,241,245,249,257,262,268,280,286,299,307,323,351,391,425,460,510,563,637,724,816,897,1006,1123,1242,1375,1484,1595,1723,1815,1907,2003,2118,2205,2311,2410,2520,2651,2769,2898,3041,3196,3351,3496,3636,3779,3937,4101,4246,4403,4543,4721,4894,5056,5219,5393,5580,5744,5898,6070,6220,6369,6538,6681,6827,6964,7086,7232,7354,7484,7638,7757,7903,8036,8172,8309,8468,8613,8766,8936,9106,9281,9446,9662,9880,10113,10345,10587,10848,11109,11324,11579,11841,12047,12210,12390,12552,12703,12849,13021,13197,13408,13629,13890,14581,14759,14911,15015,15095,15142,15182,15208,15230,15242,15264,15272,15281,15287,15292,15294,15297,15298,15299,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
1,1,2,3,4,4,5,8,13,18,25,29,36,45,49,58,75,91,104,121,137,166,193,219,263,301,354,398,439,492,553,629,767,934,1088,1252,1370,1505,1647,1786,1968,2147,2309,2435,2554,2676,2778,2865,2958,3044,3115,3183,3232,3290,3352,3397,3450,3517,3569,3622,3670,3711,3754,3789,3834,3867,3908,3925,3951,3991,4019,4051,4083,4112,4132,4151,4181,4202,4239,4264,4286,4308,4325,4361,4391,4416,4438,4462,4487,4505,4535,4572,4587,4607,4641,4660,4678,4704,4726,4755,4777,4803,4824,4852,4873,4894,4918,4946,4981,5013,5048,5084,5115,5148,5181,5216,5249,5289,5316,5344,5381,5416,5453,5485,5527,5561,5599,5650,5699,5760,5809,5846,5906,5953,6004,6051,6096,6159,6214,6270,6323,6383,6440,6484,6536,6604,6658,6730,6807,6872,6939,7023,7078,7160,7240,7317,7398,7488,7573,7668,7781,7880,8005,8137,8282,8430,8599,8736,8944,9168,9393,9607,9869,10115,10362,10658,10860,11055,11227,11415,11583,11741,11875,12025,12170,12318,12440,12566,12714,12856,13026,13191,13337,13493,13635,13743,13828,13901,13973,14028,14093,14144,14189,14235,14286,14331,14384,14433,14466,14512,14555,14597,14657,14702,14743,14798,14855,14889,14946,15000,15046,15082,15110,15145,15165,15188,15207,15220,15235,15244,15254,15265,15271,15275,15281,15289,15294,15296,15296,15299,15299,15299,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,14,15,16,19,19,20,20,20,21,23,25,28,30,33,35,37,43,44,45,48,54,60,62,65,68,75,80,89,95,101,105,115,120,125,127,131,133,134,134,135,135,136,137,137,137,139,140,144,146,149,157,165,187,212,238,271,314,342,365,417,459,506,548,568,590,607,637,667,686,711,735,752,771,789,812,838,859,887,920,945,968,1004,1026,1056,1084,1130,1176,1204,1227,1252,1282,1316,1343,1370,1408,1448,1494,1534,1585,1623,1663,1700,1738,1772,1820,1870,1925,1983,2033,2091,2150,2209,2289,2343,2415,2483,2558,2627,2700,2786,2866,2951,3032,3089,3152,3211,3266,3341,3416,3489,3594,3700,3822,3988,4212,4480,4746,5093,5450,5896,6364,6885,7400,7950,8523,9015,9490,9932,10293,10581,10882,11093,11283,11450,11595,11724,11871,12011,12187,12383,12567,12731,12909,13096,13260,13382,13554,13676,13772,13840,13923,13988,14039,14081,14127,14168,14211,14257,14284,14311,14340,14367,14392,14422,14453,14481,14514,14568,14672,14958,15045,15115,15170,15206,15231,15252,15264,15273,15280,15287,15293,15293,15296,15299,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,4,5,5,6,6,6,7,7,9,11,12,12,15,17,17,22,26,26,27,28,31,31,31,33,34,37,37,41,44,50,56,62,68,71,79,87,96,104,116,128,141,148,152,156,163,166,169,172,175,181,186,192,196,202,210,216,221,226,232,238,246,249,257,267,273,282,287,294,302,312,317,327,330,342,350,363,378,394,407,419,435,449,463,474,496,511,529,555,572,591,607,633,658,674,699,725,741,767,785,810,832,852,879,904,938,974,996,1025,1041,1064,1083,1107,1138,1163,1194,1224,1245,1269,1295,1335,1368,1405,1435,1459,1494,1523,1560,1596,1624,1650,1687,1722,1757,1783,1828,1857,1891,1923,1954,1984,2025,2063,2108,2149,2197,2246,2290,2335,2372,2405,2460,2501,2552,2594,2645,2696,2749,2798,2866,2931,2993,3065,3130,3225,3314,3409,3514,3642,3820,4026,4254,4568,4933,5309,5715,6106,6581,7056,7532,7905,8300,8649,9005,9336,9684,10020,10372,10698,11127,11662,14267,14522,14729,14861,14946,15001,15053,15098,15133,15168,15190,15212,15232,15248,15259,15264,15270,15276,15285,15288,15291,15293,15295,15296,15296,15297,15297,15298,15298,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,20,21,22,22,22,22,22,22,22,22,22,22,22,22,22,25,27,35,55,74,88,105,109,111,111,112,112,112,112,112,112,112,113,113,113,113,113,114,114,114,119,119,123,126,130,130,133,137,140,141,141,142,142,142,143,144,145,145,146,148,148,148,148,150,151,153,154,155,163,168,171,174,175,178,187,195,202,210,217,228,254,273,307,348,436,538,671,838,1014,1163,1308,1427,1544,1656,1748,1820,1887,1947,2007,2044,2083,2121,2158,2200,2236,2268,2303,2336,2379,2400,2431,2455,2481,2506,2533,2561,2578,2591,2605,2638,2652,2663,2669,2679,2687,2695,2705,2716,2721,2729,2740,2749,2754,2764,2774,2778,2786,2796,2806,2815,2824,2838,2859,2890,2924,2983,3071,3184,3378,3630,3894,4342,4781,5301,5906,6745,7673,8811,9863,10988,12113,12789,13203,13477,13655,13779,13883,13992,14103,14300,15031,15141,15175,15195,15216,15229,15241,15245,15258,15261,15266,15271,15271,15273,15274,15278,15280,15282,15288,15291,15291,15291,15294,15294,15295,15295,15297,15298,15299,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,5,6,11,15,17,18,20,20,21,22,22,23,26,26,31,32,37,41,48,55,58,63,68,79,98,112,122,125,125,128,128,130,130,131,134,134,137,138,139,140,141,143,143,147,149,150,150,155,159,160,167,171,172,176,176,178,182,184,186,188,188,190,190,192,194,195,197,197,202,204,204,207,210,213,216,224,233,236,240,248,257,269,275,289,293,308,319,346,389,427,476,588,736,890,994,1081,1163,1223,1268,1304,1337,1369,1396,1423,1447,1468,1487,1511,1527,1542,1560,1580,1590,1602,1620,1637,1649,1661,1669,1676,1688,1695,1707,1724,1733,1746,1761,1780,1802,1825,1840,1861,1889,1927,1953,1984,2045,2084,2130,2178,2232,2306,2380,2444,2521,2626,2719,2825,2929,3039,3184,3372,3526,3701,3897,4135,4378,4635,4920,5253,5608,6016,6572,7181,7810,8503,9066,9573,10179,10826,11309,11772,12367,14761,15050,15107,15148,15174,15190,15206,15227,15246,15254,15265,15273,15279,15285,15287,15288,15291,15296,15299,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300/0,0,1,0,0
